Aalto University
Internal Combustion Engine Laboratory
Engine: 44AWI
Project: Hercules
Reference: RCP Test Run
Operator: Jari
2017.05.23

Time(hh:mm:ss)	SpeedSet(rpm)	SpeedMea(rpm)	TorqSet(Nm)	TorqMea(Nm)	InManPSet(bar)	InManPMea(bar)	InManTMea(C)	ExManPMea(bar)	ExManTMea(C)	FRailPSet(bar)	FRailPCtrl(V)	FRailPMea(bar)	InjStrtSet(deg)	InjQuantSet(mg)	VGTPosSet(V)	VGTPosMea(V)	FMfClc(g/h)	AFRMea(AFR)	NOxMea(Vol%)	ExAirTMea(C)	AmbPMea(bar)	AmbRHMea(%RH)	AmbTMea(C)	IntPMea(bard)	ChargeAirTMea(C)	
15:10:20.392	1600.000000	1583.782227	200.000000	199.758962	0.230257	0.060752	16.531485	0.630843	383.143242	1400.000000	3.385233	1352.886838	4.500000	30.904204	3.355633	3.502482	5911.355841	-11.870885	0.000000	350.903107	1.009388	22.124263	32.705160	0.016605	55.613743
15:10:20.492	1600.000000	1595.596069	200.000000	199.758962	0.228347	0.108796	16.551791	-0.097763	383.339495	1400.000000	3.405171	1400.272183	4.500000	30.984123	3.342909	3.481874	5851.952875	-11.879004	0.000000	351.103173	1.009120	19.229052	32.630566	0.016514	55.540733
15:10:20.592	1600.000000	1584.723267	200.000000	198.373604	0.231828	0.121094	16.408716	0.153304	383.416271	1400.000000	3.363474	1365.248232	4.500000	31.395452	3.324457	3.492178	6065.210683	-11.794764	0.000000	351.015443	1.009120	21.734956	33.075262	0.016424	55.492409
15:10:20.692	1600.000000	1597.826782	200.000000	199.758962	0.230894	0.062555	16.465466	0.162732	383.586389	1400.000000	3.385215	1398.211951	4.500000	31.346143	3.347211	3.487026	6041.805564	-11.875960	0.000000	351.070605	1.009120	19.036448	34.251553	0.016514	55.366047
15:10:20.792	1600.000000	1596.296631	200.000000	201.144320	0.234579	0.073870	16.465466	-0.064356	383.586389	1400.000000	3.366266	1402.332416	4.500000	31.582269	3.354605	3.492178	6041.805564	-11.875960	0.000000	351.070605	1.009120	19.036448	34.251553	0.016514	55.366047
15:10:20.892	1600.000000	1581.590210	200.000000	195.602888	0.229899	0.124456	16.466297	0.126045	383.711682	1400.000000	3.381226	1371.428930	4.500000	32.190110	3.324655	3.487026	6031.391555	-11.884079	0.000000	351.188716	1.009923	21.255495	32.082587	0.016605	55.350205
15:10:20.992	1600.000000	1601.088623	200.000000	202.529677	0.230443	0.070754	16.466297	0.059436	383.711682	1400.000000	3.383308	1431.175669	4.500000	31.626770	3.327663	3.492178	6031.391555	-11.884079	0.000000	351.188716	1.009923	21.255495	32.082587	0.016605	55.350205
15:10:21.092	1600.000000	1601.794067	200.000000	201.144320	0.228046	0.077559	16.446449	0.208436	384.031787	1400.000000	3.366763	1373.489162	4.500000	31.817855	3.352886	3.481874	6013.337905	-11.882049	0.000000	351.352595	1.009388	20.476882	33.132642	0.016469	55.504197
15:10:21.204	1600.000000	1615.182617	200.000000	201.144320	0.232397	0.113879	16.446449	0.144696	384.031787	1400.000000	3.396745	1396.151718	4.500000	31.642518	3.325836	3.487026	6013.337905	-11.882049	0.000000	351.352595	1.009388	20.476882	33.132642	0.016469	55.504197
15:10:21.304	1600.000000	1608.816284	200.000000	203.915035	0.229910	0.069196	16.344828	-0.004100	383.960721	1400.000000	3.368096	1431.175669	4.500000	31.965360	3.327084	3.502482	6323.891571	-11.865810	0.000000	351.312961	1.008584	19.099966	32.673601	0.016560	55.302782
15:10:21.404	1600.000000	1605.909790	200.000000	198.373604	0.233596	0.091251	16.344828	0.414413	383.960721	1400.000000	3.378163	1357.007303	4.500000	32.941439	3.344888	3.471570	6323.891571	-11.865810	0.000000	351.312961	1.008584	19.099966	32.673601	0.016560	55.302782
15:10:21.504	1600.000000	1604.170898	200.000000	201.144320	0.239410	0.117159	16.386408	0.021724	384.393005	1400.000000	3.396813	1418.814275	4.500000	31.744661	3.321841	3.512786	6212.966830	-11.895244	0.000000	351.503140	1.009388	20.648996	32.306369	0.016514	55.423122
15:10:21.604	1600.000000	1609.787354	200.000000	201.144320	0.224582	0.075755	16.386408	0.036686	384.393005	1400.000000	3.359237	1416.754042	4.500000	32.329111	3.331220	3.487026	6212.966830	-11.895244	0.000000	351.503140	1.009388	20.648996	32.306369	0.016514	55.423122
15:10:21.704	1600.000000	1606.425537	200.000000	199.758962	0.237170	0.081412	16.461750	0.582064	384.534580	1400.000000	3.389133	1361.127768	4.500000	31.695469	3.344525	3.492178	6121.046824	-11.875960	0.000000	351.593184	1.009120	19.417558	34.349099	0.016514	55.552076
15:10:21.804	1600.000000	1603.977905	200.000000	199.758962	0.242476	0.112486	16.461750	0.007173	384.534580	1400.000000	3.389585	1422.934740	4.500000	31.786064	3.323528	3.502482	6121.046824	-11.875960	0.000000	351.593184	1.009120	19.417558	34.349099	0.016514	55.552076
15:10:21.904	1600.000000	1603.784912	200.000000	202.529677	0.235865	0.075919	16.410398	-0.024390	384.422249	1400.000000	3.360850	1389.971021	4.500000	30.793604	3.324572	3.512786	6192.261699	-11.857690	0.000000	351.472536	1.008584	19.011860	32.753933	0.016469	55.430604
15:10:22.004	1600.000000	1609.593262	200.000000	199.758962	0.227026	0.057964	16.410398	0.547837	384.422249	1400.000000	3.391089	1373.489162	4.500000	31.301142	3.339854	3.512786	6192.261699	-11.857690	0.000000	351.472536	1.008584	19.011860	32.753933	0.016469	55.430604
15:10:22.104	1600.000000	1597.826782	200.000000	199.758962	0.237590	0.122324	16.511861	0.086489	384.392779	1400.000000	3.375145	1404.392648	4.500000	31.496682	3.321088	3.507634	5908.937861	-11.897273	0.000000	351.511355	1.008852	20.046596	32.639173	0.016514	55.468556
15:10:22.204	1600.000000	1606.812988	200.000000	205.300393	0.238267	0.085184	16.511861	0.020904	384.392779	1400.000000	3.365382	1359.067535	4.500000	30.818283	3.309355	3.512786	5908.937861	-11.897273	0.000000	351.511355	1.008852	20.046596	32.639173	0.016514	55.468556
15:10:22.304	1600.000000	1616.619019	200.000000	199.758962	0.226804	0.081248	16.517090	0.170520	384.286092	1400.000000	3.379912	1414.693810	4.500000	31.247236	3.340714	3.492178	6063.964924	-11.889154	0.000000	351.538796	1.009120	20.796523	33.201498	0.016514	55.645240
15:10:22.216	1600.000000	1608.234131	200.000000	201.144320	0.237912	0.107730	16.517090	0.175644	384.286092	1400.000000	3.355727	1379.669859	4.500000	31.276287	3.322457	3.533395	6063.964924	-11.889154	0.000000	351.538796	1.009120	20.796523	33.201498	0.016514	55.645240
15:10:22.316	1600.000000	1594.769165	200.000000	201.144320	0.227597	0.070918	16.366411	-0.073989	384.184034	1400.000000	3.382447	1365.248232	4.500000	30.541741	3.319090	3.517939	6061.764094	-11.880019	0.000000	351.461800	1.010727	21.493176	34.234339	0.016560	55.625099
15:10:22.416	1600.000000	1616.357544	200.000000	198.373604	0.236172	0.095104	16.366411	0.164166	384.184034	1400.000000	3.364700	1412.633578	4.500000	31.044442	3.331872	3.543699	6061.764094	-11.880019	0.000000	351.461800	1.010727	21.493176	34.234339	0.016560	55.625099
15:10:22.516	1600.000000	1611.278809	200.000000	201.144320	0.236736	0.130359	16.545496	0.374243	384.136232	1400.000000	3.355194	1350.826606	4.500000	31.191523	3.312576	3.523091	5886.628685	-11.866825	0.000000	351.581514	1.009120	21.122311	32.139967	0.016650	55.602116
15:10:22.616	1600.000000	1611.928345	200.000000	201.144320	0.244860	0.059112	16.545496	-0.115594	384.136232	1400.000000	3.377965	1365.248232	4.500000	31.285388	3.323254	3.543699	5886.628685	-11.866825	0.000000	351.581514	1.009120	21.122311	32.139967	0.016650	55.602116
15:10:22.716	1600.000000	1612.383301	200.000000	199.758962	0.234910	0.080920	16.491320	0.008197	383.949557	1400.000000	3.345539	1414.693810	4.500000	30.053648	3.341942	3.538547	5967.978708	-11.871900	0.000000	351.548366	1.009388	20.351894	34.067937	0.016514	55.749842
15:10:22.816	1600.000000	1615.704834	200.000000	199.758962	0.234250	0.116339	16.491320	0.529392	383.949557	1400.000000	3.349253	1392.031254	4.500000	30.928021	3.305880	3.543699	5967.978708	-11.871900	0.000000	351.548366	1.009388	20.351894	34.067937	0.016514	55.749842
15:10:22.916	1600.000000	1610.630127	200.000000	203.915035	0.247692	0.056324	16.344820	-0.026644	383.532372	1400.000000	3.373140	1387.910789	4.500000	31.495102	3.314285	3.548851	5944.542308	-11.875960	0.000000	351.387164	1.009656	21.614066	34.059330	0.016514	55.641760
15:10:23.016	1600.000000	1608.234131	200.000000	199.758962	0.236529	0.202672	16.344820	-0.002460	383.532372	1400.000000	3.362089	1429.115437	4.500000	31.011316	3.331880	3.538547	5944.542308	-11.875960	0.000000	351.387164	1.009656	21.614066	34.059330	0.016514	55.641760
15:10:23.258	1600.000000	1622.191406	200.000000	199.758962	0.240583	0.092317	16.509378	0.235080	383.271034	1400.000000	3.359193	1427.055204	4.500000	30.503720	3.300734	3.559155	5953.112043	-11.871900	0.000000	351.268134	1.009388	19.409362	31.870281	0.016605	55.684107
15:10:23.358	1600.000000	1604.621460	200.000000	198.373604	0.239419	0.070672	16.509378	0.183432	383.271034	1400.000000	3.380505	1404.392648	4.500000	30.882179	3.376366	3.528243	5953.112043	-11.871900	0.000000	351.268134	1.009388	19.409362	31.870281	0.016605	55.684107
15:10:23.458	1600.000000	1618.319458	200.000000	203.915035	0.244948	0.094366	16.599566	0.135473	382.767054	1400.000000	3.381839	1435.296134	4.500000	31.518078	3.325186	3.548851	5873.438553	-11.882049	0.000000	351.274625	1.009388	20.894874	31.591987	0.016560	55.735660
15:10:23.558	1600.000000	1596.678833	200.000000	195.602888	0.237308	0.068950	16.599566	-0.026030	382.767054	1400.000000	3.371818	1455.898458	4.500000	30.401028	3.312821	3.528243	5873.438553	-11.882049	0.000000	351.274625	1.009388	20.894874	31.591987	0.016560	55.735660
15:10:23.658	1600.000000	1597.571777	200.000000	201.144320	0.246658	0.076083	16.543812	0.244508	382.313196	1400.000000	3.388923	1427.055204	4.500000	30.616689	3.323212	3.548851	5834.007624	-11.894229	0.000000	351.167532	1.009388	20.495322	32.177264	0.016514	55.739035
15:10:23.758	1600.000000	1613.033203	200.000000	201.144320	0.234607	0.120848	16.543812	0.166011	382.313196	1400.000000	3.403024	1394.091486	4.500000	31.316174	3.308975	3.533395	5834.007624	-11.894229	0.000000	351.167532	1.009388	20.495322	32.177264	0.016514	55.739035
15:10:23.858	1600.000000	1593.435181	200.000000	198.373604	0.242031	0.070426	16.468660	-0.026440	381.658787	1400.000000	3.392059	1457.958690	4.500000	29.681070	3.310251	3.548851	5805.694237	-11.791719	0.000000	350.862351	1.008317	21.163290	33.631848	0.016560	55.578784
15:10:23.958	1600.000000	1590.899902	200.000000	201.144320	0.237131	0.071328	16.468660	0.198188	381.658787	1400.000000	3.376458	1412.633578	4.500000	30.250316	3.332506	3.533395	5805.694237	-11.791719	0.000000	350.862351	1.008317	21.163290	33.631848	0.016560	55.578784
15:10:24.058	1600.000000	1578.718872	200.000000	201.144320	0.232427	0.118717	16.504581	0.084235	381.397228	1400.000000	3.410560	1412.633578	4.500000	30.533394	3.306931	3.528243	5970.950242	-11.883064	0.000000	350.877152	1.009388	20.329355	31.959220	0.016605	55.768527
15:10:24.158	1600.000000	1596.615112	200.000000	196.988246	0.222302	0.064605	16.504581	0.051852	381.397228	1400.000000	3.390839	1457.958690	4.500000	30.667362	3.304955	3.523091	5970.950242	-11.883064	0.000000	350.877152	1.009388	20.329355	31.959220	0.016605	55.768527
15:10:24.278	1600.000000	1590.773560	200.000000	199.758962	0.226989	0.077313	16.516105	0.450280	381.205342	1400.000000	3.391892	1371.428930	4.500000	29.832482	3.328235	3.502482	5810.196559	-11.875960	0.000000	350.632419	1.009388	20.765788	32.771147	0.016560	55.554317
15:10:24.378	1600.000000	1589.256592	200.000000	199.758962	0.213821	0.094284	16.516105	-0.016192	381.205342	1400.000000	3.417496	1408.513113	4.500000	30.446556	3.300484	3.502482	5810.196559	-11.875960	0.000000	350.632419	1.009388	20.765788	32.771147	0.016560	55.554317
15:10:24.478	1600.000000	1591.026611	200.000000	199.758962	0.212978	0.094120	16.470242	0.068249	380.946636	1400.000000	3.375456	1398.211951	4.500000	29.966295	3.304418	3.471570	5659.623591	-11.865810	0.000000	350.752541	1.009388	21.075184	34.139662	0.016605	55.540279
15:10:24.578	1600.000000	1583.970215	200.000000	199.758962	0.225804	0.056078	16.470242	0.558700	380.946636	1400.000000	3.393162	1357.007303	4.500000	30.727725	3.311720	3.481874	5659.623591	-11.865810	0.000000	350.752541	1.009388	21.075184	34.139662	0.016605	55.540279
15:10:24.678	1600.000000	1597.635498	200.000000	201.144320	0.221564	0.111010	16.446717	-0.159659	381.075998	1400.000000	3.388292	1392.031254	4.500000	31.036305	3.311155	3.450961	5947.668310	-11.877989	0.000000	350.684267	1.009120	21.683732	33.405197	0.016469	55.639638
15:10:24.778	1600.000000	1595.532593	200.000000	198.373604	0.221289	0.116011	16.446717	0.180153	381.075998	1400.000000	3.365823	1357.007303	4.500000	30.271773	3.290059	3.461265	5947.668310	-11.877989	0.000000	350.684267	1.009120	21.683732	33.405197	0.016469	55.639638
15:10:24.878	1600.000000	1604.299438	200.000000	202.529677	0.219450	0.061735	16.422684	0.119077	381.155985	1400.000000	3.381212	1414.693810	4.500000	31.274528	3.316154	3.445809	6003.227365	-11.887124	0.000000	350.487736	1.009388	20.626457	33.410935	0.016560	55.543720
15:10:24.978	1600.000000	1603.334839	200.000000	198.373604	0.217544	0.107402	16.422684	0.076037	381.155985	1400.000000	3.361577	1369.368697	4.500000	31.287571	3.319780	3.435505	6003.227365	-11.887124	0.000000	350.487736	1.009388	20.626457	33.410935	0.016560	55.543720
15:10:25.078	1600.000000	1590.457153	200.000000	201.144320	0.227511	0.059358	16.353788	0.161707	381.189273	1400.000000	3.389241	1381.730092	4.500000	30.536339	3.291715	3.420049	6123.162466	-11.879004	0.000000	350.613834	1.009656	21.603821	33.861368	0.016560	55.563170
15:10:25.178	1600.000000	1597.826782	200.000000	202.529677	0.225826	0.255554	16.353788	0.069273	381.189273	1400.000000	3.365914	1429.115437	4.500000	31.570654	3.313263	3.404592	6123.162466	-11.879004	0.000000	350.613834	1.009656	21.603821	33.861368	0.016560	55.563170
15:10:25.267	1600.000000	1605.136353	200.000000	201.144320	0.229754	0.118717	16.536430	0.314192	381.427776	1400.000000	3.370057	1363.188000	4.500000	32.446225	3.287855	3.368528	6090.161984	-11.867840	0.000000	350.631193	1.008852	21.394825	33.296175	0.016605	55.721542
15:10:25.367	1600.000000	1594.260742	200.000000	199.758962	0.229497	0.070262	16.536430	0.046114	381.427776	1400.000000	3.394202	1400.272183	4.500000	31.199185	3.390741	3.399440	6090.161984	-11.867840	0.000000	350.631193	1.008852	21.394825	33.296175	0.016605	55.721542
15:10:25.467	1600.000000	1611.149048	200.000000	203.915035	0.231446	0.100024	16.547943	-0.253937	381.255127	1400.000000	3.360917	1414.693810	4.500000	31.622811	3.329584	3.363375	6281.908427	-11.867840	0.000000	350.462438	1.008852	21.251397	33.878582	0.016605	55.701875
15:10:25.567	1600.000000	1606.490112	200.000000	201.144320	0.227671	0.134212	16.547943	0.522833	381.255127	1400.000000	3.377937	1348.766373	4.500000	32.027555	3.304897	3.373680	6281.908427	-11.867840	0.000000	350.462438	1.008852	21.251397	33.878582	0.016605	55.701875
15:10:25.667	1600.000000	1602.243042	200.000000	199.758962	0.240280	0.064523	16.420181	0.419947	381.064226	1400.000000	3.385771	1371.428930	4.500000	31.449667	3.318540	3.347919	6028.823705	-11.871900	0.000000	350.557783	1.008852	20.919462	33.175677	0.016514	55.597529
15:10:25.767	1600.000000	1606.877441	200.000000	202.529677	0.239820	0.106091	16.420181	-0.143058	381.064226	1400.000000	3.351285	1441.476831	4.500000	31.597237	3.337061	3.337615	6028.823705	-11.871900	0.000000	350.557783	1.008852	20.919462	33.175677	0.016514	55.597529
15:10:25.867	1600.000000	1608.104736	200.000000	201.144320	0.235695	0.111338	16.279818	0.487991	381.039425	1400.000000	3.359291	1357.007303	4.500000	31.578193	3.302164	3.353071	5982.882543	-12.144921	0.000000	350.355101	1.009120	19.220856	34.788056	0.016560	55.705017
15:10:25.967	1600.000000	1601.665649	200.000000	195.602888	0.230050	0.068294	16.279818	0.425686	381.039425	1400.000000	3.394853	1373.489162	4.500000	31.159044	3.321723	3.358223	5982.882543	-12.144921	0.000000	350.355101	1.009120	19.220856	34.788056	0.016560	55.705017
15:10:26.067	1600.000000	1604.943237	200.000000	202.529677	0.234268	0.090103	16.441732	-0.003690	380.944266	1400.000000	3.352555	1408.513113	4.500000	31.777940	3.325073	3.347919	5824.120168	-11.877989	0.000000	350.391515	1.009120	21.187878	34.001950	0.016514	55.652581
15:10:26.167	1600.000000	1607.587891	200.000000	201.144320	0.239478	0.090759	16.441732	0.355387	380.944266	1400.000000	3.357900	1361.127768	4.500000	30.920298	3.302702	3.342767	5824.120168	-11.877989	0.000000	350.391515	1.009120	21.187878	34.001950	0.016514	55.652581
15:10:26.257	1600.000000	1591.976440	200.000000	199.758962	0.228657	0.138476	16.400586	0.123791	380.739379	1400.000000	3.374662	1422.934740	4.500000	31.252947	3.311873	3.353071	5956.361786	-11.869870	0.000000	350.308384	1.008584	19.007762	31.548952	0.016560	55.625119
15:10:26.357	1600.000000	1589.130249	200.000000	201.144320	0.250442	0.088217	16.400586	0.061280	380.739379	1400.000000	3.349704	1418.814275	4.500000	31.529901	3.311404	3.363375	5956.361786	-11.869870	0.000000	350.308384	1.008584	19.007762	31.548952	0.016560	55.625119
15:10:26.457	1600.000000	1610.306030	200.000000	198.373604	0.247888	0.109124	16.477973	0.098581	380.823911	1400.000000	3.379944	1377.609627	4.500000	31.185096	3.336480	3.322159	5899.986874	-11.860735	0.000000	350.232404	1.008584	21.077233	31.617808	0.016605	55.864890
15:10:26.557	1600.000000	1595.023437	200.000000	199.758962	0.239292	0.143313	16.477973	0.251476	380.823911	1400.000000	3.379623	1420.874507	4.500000	30.883474	3.312463	3.358223	5899.986874	-11.860735	0.000000	350.232404	1.008584	21.077233	31.617808	0.016605	55.864890
15:10:26.657	1600.000000	1593.752441	200.000000	202.529677	0.239740	0.065589	16.501932	0.291032	380.784781	1400.000000	3.358872	1414.693810	4.500000	30.999437	3.322806	3.332463	6104.713936	-11.881034	0.000000	350.017320	1.009120	19.429852	34.386396	0.016514	55.633264
15:10:26.757	1600.000000	1609.658081	200.000000	199.758962	0.241959	0.106091	16.501932	-0.100222	380.784781	1400.000000	3.380441	1369.368697	4.500000	30.843608	3.342085	3.353071	6104.713936	-11.881034	0.000000	350.017320	1.009120	19.429852	34.386396	0.016514	55.633264
15:10:26.857	1600.000000	1603.013672	200.000000	199.758962	0.236035	0.128309	16.362710	0.150230	380.604417	1400.000000	3.378833	1420.874507	4.500000	30.735864	3.303594	3.337615	5984.045702	-11.875960	0.000000	350.022157	1.008852	19.138897	33.551516	0.016424	55.580130
15:10:26.958	1600.000000	1608.169556	200.000000	201.144320	0.239103	0.072886	16.362710	0.434294	380.604417	1400.000000	3.355506	1383.790324	4.500000	31.113341	3.322665	3.368528	5984.045702	-11.875960	0.000000	350.022157	1.008852	19.138897	33.551516	0.016424	55.580130
15:10:27.058	1600.000000	1607.006592	200.000000	198.373604	0.240153	0.149298	16.571686	-0.153305	380.745677	1400.000000	3.380852	1361.127768	4.500000	30.939430	3.335208	3.347919	5968.654693	-11.888139	0.000000	350.073599	1.009656	20.128555	32.573186	0.016560	55.801329
15:10:27.158	1600.000000	1602.821045	200.000000	198.373604	0.233975	0.115027	16.571686	0.093663	380.745677	1400.000000	3.362505	1402.332416	4.500000	30.981938	3.307546	3.358223	5968.654693	-11.888139	0.000000	350.073599	1.009656	20.128555	32.573186	0.016560	55.801329
15:10:27.276	1600.000000	1603.334839	200.000000	201.144320	0.239193	0.138640	16.391392	0.664865	380.350965	1400.000000	3.348878	1408.513113	4.500000	31.596634	3.346676	3.347919	6065.965450	-11.866825	0.000000	349.932921	1.009120	21.359993	32.584662	0.016605	55.577981
15:10:27.376	1600.000000	1610.760010	200.000000	202.529677	0.220748	0.079609	16.391392	-0.028694	380.350965	1400.000000	3.367958	1410.573345	4.500000	30.882695	3.332221	3.363375	6065.965450	-11.866825	0.000000	349.932921	1.009120	21.359993	32.584662	0.016605	55.577981
15:10:27.476	1600.000000	1602.179077	200.000000	201.144320	0.231398	0.105271	16.418914	0.084645	380.357261	1400.000000	3.371500	1406.452880	4.500000	30.970524	3.346263	3.347919	5959.097125	-12.042411	0.000000	349.824572	1.008852	20.468686	32.426867	0.016650	55.597877
15:10:27.576	1600.000000	1591.343018	200.000000	201.144320	0.242733	0.122980	16.418914	0.340630	380.357261	1400.000000	3.373326	1429.115437	4.500000	30.923655	3.317508	3.358223	5959.097125	-12.042411	0.000000	349.824572	1.008852	20.468686	32.426867	0.016650	55.597877
15:10:27.677	1600.000000	1607.071045	200.000000	201.144320	0.237751	0.065917	16.532084	0.130759	380.381403	1400.000000	3.371975	1427.055204	4.500000	31.102403	3.329709	3.342767	5942.005813	-11.891184	0.000000	349.902824	1.009388	20.472784	32.171526	0.016469	55.715311
15:10:27.776	1600.000000	1606.361206	200.000000	199.758962	0.230526	-0.224401	16.532084	0.006148	380.381403	1400.000000	3.384788	1418.814275	4.500000	30.602559	3.339741	3.358223	5942.005813	-11.891184	0.000000	349.902824	1.009388	20.472784	32.171526	0.016469	55.715311
15:10:27.876	1600.000000	1594.959961	200.000000	198.373604	0.230683	0.113224	16.342327	0.160682	380.231671	1400.000000	3.386099	1437.356366	4.500000	30.921637	3.310747	3.353071	5913.798219	-11.867840	0.000000	349.708871	1.009120	21.296474	31.379681	0.016560	55.718742
15:10:27.977	1600.000000	1597.252686	200.000000	201.144320	0.236212	0.072312	16.342327	0.085260	380.231671	1400.000000	3.383889	1422.934740	4.500000	30.624878	3.150651	3.353071	5913.798219	-11.867840	0.000000	349.708871	1.009120	21.296474	31.379681	0.016560	55.718742
15:10:28.076	1600.000000	1612.187988	200.000000	201.144320	0.224495	0.171107	16.465680	0.027873	380.136290	1400.000000	3.395501	1420.874507	4.500000	30.665630	3.306497	3.353071	5899.263783	-11.868855	0.000000	349.812858	1.009120	19.845795	31.789949	0.016605	55.543059
15:10:28.176	1600.000000	1594.832642	200.000000	196.988246	0.226670	0.122078	16.465680	0.353747	380.136290	1400.000000	3.390802	1441.476831	4.500000	31.302331	3.285439	3.358223	5899.263783	-11.868855	0.000000	349.812858	1.009120	19.845795	31.789949	0.016605	55.543059
15:10:28.257	1600.000000	1625.950195	200.000000	198.373604	0.223611	0.076329	16.654394	0.127480	380.160480	1400.000000	3.391598	1416.754042	4.500000	31.512947	3.336645	3.358223	5927.065474	-11.877989	0.000000	349.834488	1.008852	17.862382	33.164201	0.016605	55.827651
15:10:28.357	1600.000000	1609.722778	200.000000	199.758962	0.216837	0.085594	16.654394	0.017215	380.160480	1400.000000	3.404497	1424.994972	4.500000	30.754602	3.316014	3.337615	5927.065474	-11.877989	0.000000	349.834488	1.008852	17.862382	33.164201	0.016605	55.827651
15:10:28.457	1600.000000	1610.241089	200.000000	198.373604	0.225446	0.143805	16.387670	0.539639	380.162230	1400.000000	3.394562	1404.392648	4.500000	30.899607	3.293073	3.358223	5921.212273	-11.885094	0.000000	349.738240	1.009923	20.679731	35.224145	0.016469	55.627011
15:10:28.557	1600.000000	1608.880981	200.000000	202.529677	0.220187	0.075673	16.387670	-0.066815	380.162230	1400.000000	3.400422	1377.609627	4.500000	31.818037	3.296119	3.332463	5921.212273	-11.885094	0.000000	349.738240	1.009923	20.679731	35.224145	0.016469	55.627011
15:10:28.657	1600.000000	1603.849243	200.000000	198.373604	0.215658	0.095924	16.391697	0.133423	379.900106	1400.000000	3.391345	1410.573345	4.500000	30.763343	3.326449	3.353071	5950.094858	-11.884079	0.000000	349.499405	1.008852	18.962685	32.148574	0.016514	55.542738
15:10:28.757	1600.000000	1611.473755	200.000000	198.373604	0.221073	0.131589	16.391697	0.264593	379.900106	1400.000000	3.377203	1338.465211	4.500000	30.671295	3.293195	3.275790	5950.094858	-11.884079	0.000000	349.499405	1.008852	18.962685	32.148574	0.016514	55.542738
15:10:28.857	1600.000000	1602.692505	200.000000	199.758962	0.217131	0.085676	16.422269	-0.127071	379.400371	1400.000000	3.393193	1394.091486	4.500000	31.215520	3.302137	3.327311	5808.191229	-11.880019	0.000000	349.347962	1.009120	18.054986	33.801119	0.016560	55.658930
15:10:28.957	1600.000000	1597.252686	200.000000	196.988246	0.218831	0.096088	16.422269	0.236105	379.400371	1400.000000	3.355015	1385.850556	4.500000	30.823228	3.321116	3.291246	5808.191229	-11.880019	0.000000	349.347962	1.009120	18.054986	33.801119	0.016560	55.658930
15:10:29.057	1600.000000	1599.040649	200.000000	202.529677	0.220887	0.163728	16.493041	0.097967	378.783315	1400.000000	3.380018	1394.091486	4.500000	30.531042	3.298878	3.291246	5962.339359	-11.873930	0.000000	349.064059	1.009656	18.575427	33.431018	0.016560	55.528837
15:10:29.157	1600.000000	1585.414307	200.000000	202.529677	0.218337	0.104369	16.493041	0.210691	378.783315	1400.000000	3.375062	1406.452880	4.500000	31.171554	3.303325	3.296398	5962.339359	-11.873930	0.000000	349.064059	1.009656	18.575427	33.431018	0.016560	55.528837
15:10:29.253	1600.000000	1589.509277	200.000000	196.988246	0.221595	0.081822	16.395443	0.142031	378.087918	1400.000000	3.378347	1377.609627	4.500000	30.247609	3.339637	3.291246	5826.040701	-11.876975	0.000000	348.991807	1.008584	21.048547	33.451101	0.016424	55.397678
15:10:29.353	1600.000000	1592.103271	200.000000	198.373604	0.213506	0.008034	16.395443	0.010247	378.087918	1400.000000	3.384550	1418.814275	4.500000	30.330521	3.312795	3.280942	5826.040701	-11.876975	0.000000	348.991807	1.008584	21.048547	33.451101	0.016424	55.397678
15:10:29.453	1600.000000	1574.864990	200.000000	199.758962	0.219445	0.121668	16.421944	0.307633	377.790902	1400.000000	3.369465	1398.211951	4.500000	30.279257	3.300946	3.275790	5843.369553	-11.856676	0.000000	348.840237	1.009388	19.218807	33.643324	0.016560	55.463151
15:10:29.553	1600.000000	1595.659790	200.000000	198.373604	0.227541	0.078625	16.421944	0.034226	377.790902	1400.000000	3.389918	1367.308465	4.500000	30.327802	3.259463	3.291246	5843.369553	-11.856676	0.000000	348.840237	1.009388	19.218807	33.643324	0.016560	55.463151
15:10:29.653	1600.000000	1588.120850	200.000000	201.144320	0.226814	0.110026	16.281369	0.021724	377.564243	1400.000000	3.380326	1420.874507	4.500000	30.538821	3.313351	3.265486	5715.621882	-11.873930	0.000000	348.687756	1.009120	19.856040	31.973565	0.016514	55.487441
15:10:29.753	1600.000000	1586.357178	200.000000	201.144320	0.225980	0.155037	16.281369	0.427120	377.564243	1400.000000	3.363438	1385.850556	4.500000	30.138052	3.291841	3.286094	5715.621882	-11.873930	0.000000	348.687756	1.009120	19.856040	31.973565	0.016514	55.487441
15:10:29.853	1600.000000	1588.057739	200.000000	198.373604	0.231017	0.089529	16.562091	0.170725	377.630704	1400.000000	3.389729	1371.428930	4.500000	30.581974	3.307069	3.265486	5921.742286	-11.875960	0.000000	348.613575	1.009388	20.239200	34.767973	0.016514	55.569824
15:10:29.953	1600.000000	1579.279785	200.000000	199.758962	0.228558	0.048371	16.562091	0.014961	377.630704	1400.000000	3.372497	1427.055204	4.500000	30.436495	3.332286	3.286094	5921.742286	-11.875960	0.000000	348.613575	1.009388	20.239200	34.767973	0.016514	55.569824
